rank,har_id,har_alt_id,chrom,start,end,width,phylop_mean,phylop_max,gene,gene_distance,gene_confidence,gene_conf_num,gene_n_disorders,gene_assignment_method,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif,total_score
276,HAR_2010,HARsv2_1908,chr3,114464129,114464370,241,2.380124194289755,7.0229997634887695,ZBTB20,621492,definitive,5,1,nearest_tss,,,,Educational attainment,rs11921658,2e-08,396,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ZBTB20,9.0,0.3895132601301776,False,0.24799984378941312,0.5821184499357863,0.37850799999999996,0.15154036638934673,0.0,0.3895132601301776,0.0,0.044639971882094356,0.040748291495505046,0.08327175999999999,0.03333888060565628,0.0,0.05063672381692309,0.0,0.2526356278001788
277,HAR_2030,HARsv2_1927,chr3,137301389,137301538,149,1.542164872203756,5.7779998779296875,STAG1,549011,definitive,5,1,nearest_tss,,,,Intelligence (MTAG),rs6439699,7e-09,4744,intelligence,A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.,29326435,False,,STAG1,8.0,0.5511579566552283,False,0.0938937793143149,0.48442007961490136,0.450989,0.13214855528117697,0.0,0.5511579566552283,0.0,0.016900880276576682,0.033909405573043096,0.09921758,0.029072682161858935,0.0,0.07165053436517968,0.0,0.2507510823766584
278,HAR_2818,HARsv2_2686,chr7,104774718,104774912,194,1.350414555458823,6.999000072479248,KMT2E,239285,definitive,5,1,nearest_tss,,,,Age when finished full-time education (standard GWA),rs73713436,5e-09,1811,self reported educational attainment,Participation bias in the UK Biobank distorts genetic associations and downstream analyses.,37106081,False,,KMT2E,,0.0,False,0.05862967293519585,0.5380107773633774,0.760715,0.15399406765556165,0.0,0.0,0.0,0.010553341128335253,0.037660754415436426,0.16735730000000001,0.03387869488422356,0.0,0.0,0.0,0.24945009042799526
279,HAR_2485,HARsv2_2361,chr5,156631146,156631374,228,1.886895832262541,6.6539998054504395,CYFIP2,634749,definitive,5,1,nearest_tss,,,,Response to paliperidone in schizophrenia (PANSS score),rs62380867,1e-08,11910,"trait in response to paliperidone, schizophrenia symptom severity measurement",Genome-wide association study of paliperidone efficacy.,27846195,False,,CYFIP2,13.0,0.6322632810600259,True,0.157292001826039,0.5708400500098008,0.365251,0.08377600000000002,0.0,0.6322632810600259,0.0,0.02831256032868702,0.039958803500686056,0.08035522,0.018430720000000005,0.0,0.08219422653780338,0.0,0.24925153036717645
280,HAR_2264,HARsv2_2150,chr4,151986759,151986926,167,2.343998600622851,8.241000175476074,FBXW7,548108,moderate,3,1,nearest_tss,,,,Educational attainment,rs360931,7e-09,54,educational attainment,Genetic Risk for Smoking: Disentangling Interplay Between Genes and Socioeconomic Status.,34855049,False,,FBXW7,21.0,0.6436759359723231,True,0.24135611667748808,0.5075686716415121,0.22594599999999998,0.16274574743504347,0.0,0.6436759359723231,0.0,0.04344410100194785,0.03552980701490585,0.049708119999999995,0.03580406443570956,0.0,0.083677871676402,0.0,0.24816396412896524
281,HAR_2118,HARsv2_2010,chr4,17020557,17020707,150,2.017114141875622,6.995999813079834,QDPR,491528,definitive,5,1,nearest_tss,,,,Educational attainment (years of education),rs1980129,1e-09,23582,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,QDPR,26.0,0.5062958973863273,False,0.18123997959555213,0.48577729829418964,0.508472,0.010209599999999997,0.0,0.5062958973863273,0.0,0.032623196327199386,0.03400441088059328,0.11186384,0.0022461119999999993,0.0,0.06581846666022255,0.0,0.24655602586801523
282,HAR_1699,HARsv2_1613,chr2,225178772,225179001,229,2.208903827368371,8.729999542236328,CUL3,593409,definitive,5,1,nearest_tss,,,,Educational attainment,rs10208109,8e-10,21878,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,CUL3,9.0,0.5533659476948845,False,0.2165113261385184,0.5717300760790882,0.40659100000000004,0.02272044244848892,0.0,0.5533659476948845,0.0,0.03897203870493331,0.040021105325536176,0.08945002,0.004998497338667562,0.0,0.07193757320033498,0.0,0.24537923456947203
283,HAR_2918,HARsv2_2783,chr8,34173908,34174186,278,2.6907670145765286,8.831999778747559,TTI2,660773,strong,4,1,nearest_tss,,,,Bipolar disorder (MTAG),rs75836205,3e-08,10288,bipolar disorder,Multi-trait analysis for genome-wide association study of five psychiatric disorders.,32606422,False,,TTI2,9.0,0.5510801558803594,False,0.3051290399569173,0.6111794424076493,0.25442024999999996,0.08854127368045145,0.0,0.5510801558803594,0.0,0.054923227192245114,0.04278256096853546,0.05597245499999999,0.01947908020969932,0.0,0.07164042026444672,0.0,0.2447977436349266
284,HAR_1036,HARsv2_0981,chr16,13483333,13483349,16,2.398187480866909,5.72599983215332,ERCC4,436805,strong,4,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs115690621,2e-09,9877,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,ERCC4,12.0,0.613306348704614,True,0.25132179741236643,0.039658435599347265,0.42239625000000003,0.1052436187004589,0.0,0.613306348704614,0.0,0.045237923534225954,0.0027760904919543086,0.092927175,0.023153596114100956,0.0,0.07972982533159982,0.0,0.24382461047188103
285,HAR_934,HARsv2_0881,chr15,37451502,37451516,14,1.6140714468700545,2.865000009536743,MEIS2,350953,strong,4,1,nearest_tss,,,,Major depressive disorder,rs1457257,1e-08,3633,major depressive disorder,"Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.",29728651,False,,MEIS2,9.0,0.6530344534554211,False,0.10711785707040772,0.014092529446268423,0.48678524999999995,0.1367488,0.0,0.6530344534554211,0.0,0.01928121427267339,0.0009864770612387898,0.10709275499999998,0.030084736,0.0,0.08489447894920475,0.0,0.2423396612831169
286,HAR_3017,HARsv2_2878,chr8,116475609,116475625,16,1.5271249949000776,3.7669999599456787,RAD21,399152,definitive,5,1,nearest_tss,,,,Educational attainment,rs191001562,3e-09,9367,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,RAD21,9.0,0.5045922342024156,False,0.0911278499423634,0.039658435599347265,0.600848,0.10659053073997402,0.0,0.5045922342024156,0.0,0.01640301298962541,0.0027760904919543086,0.13218656,0.023449916762794284,0.0,0.06559699044631404,0.0,0.24041257069068805
287,HAR_1028,HARsv2_0973,chr16,7395670,7395836,166,3.774996704112377,8.880000114440918,RBFOX1,998915,limited,2,1,nearest_tss,,,,Spherical equivalent (joint analysis main effects and education interaction),rs6500957,3e-08,16209,"refractive error, self reported educational attainment",Meta-analysis of gene-environment-wide association scans accounting for education level identifies additional loci for refractive error.,27020472,False,,RBFOX1,12.0,0.7866334330472925,True,0.5045257959062226,0.5063492013941787,0.00032550000000000076,0.052906901639807546,0.0,0.7866334330472925,0.0,0.09081464326312007,0.035444444097592516,7.161000000000016e-05,0.01163951836075766,0.0,0.10226234629614803,0.0,0.24023256201761828
288,HAR_1828,ZOOHAR.95,chr22,45197070,45197137,67,3.8330298570704078,8.66100025177002,FBLN1,305746,limited,2,1,nearest_tss,,,,Schizophrenia,rs9615054,3e-08,17965,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,FBLN1,8.0,0.5297457418412757,False,0.5151984629149031,0.32282383637517625,0.20827619999999997,0.04233876157843773,0.0,0.5297457418412757,0.0,0.09273572332468256,0.02259766854626234,0.04582076399999999,0.0093145275472563,0.0,0.06886694643936583,0.0,0.23933562985756704
289,HAR_1676,HARsv2_1591,chr2,214588458,214588819,361,1.7794201695338236,8.704999923706055,ATIC,723240,definitive,5,1,nearest_tss,,,,Depressive symptoms,rs9967747,8e-09,715,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,ATIC,9.0,0.5563898609693003,False,0.137526541888503,0.6643755423742155,0.27676,0.1573067677327205,0.0,0.5563898609693003,0.0,0.02475477753993054,0.04650628796619509,0.0608872,0.03460748890119851,0.0,0.07233068192600904,0.0,0.2390864363333332
290,HAR_953,HARsv2_0899,chr15,61299141,61299391,250,1.6234825425989485,8.784000396728516,RORA,671611,strong,4,1,plac_linked,RORA,nearest_distal,False,Educational attainment,rs4375600,3e-08,5535,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,RORA,12.0,0.5001862765034849,True,0.10884861760609564,0.5895770714280899,0.39629175000000005,0.1171462678215054,0.0,0.5001862765034849,0.0,0.019592751169097214,0.0412703949999663,0.08718418500000001,0.02577217892073119,0.0,0.06502421594545305,0.0,0.23884372603524776
291,HAR_2218,HARsv2_2106,chr4,100588037,100588351,314,2.291487930150638,8.399999618530273,PPP3CA,759176,strong,4,1,nearest_tss,,,,Attention deficit hyperactivity disorder,rs2651569,2e-08,572,attention deficit-hyperactivity disorder,Genome-wide association meta-analysis of childhood ADHD symptoms and diagnosis identifies new loci and potential effector genes.,40962958,False,,PPP3CA,12.0,0.602244868203166,True,0.23169906942455348,0.6359686911241703,0.18061800000000003,0.1504563514127362,0.0,0.602244868203166,0.0,0.041705832496419626,0.044517808378691924,0.03973596000000001,0.033100397310801964,0.0,0.07829183286641159,0.0,0.23735183105232513
292,HAR_1437,HARsv2_1367,chr2,49356264,49356540,276,2.6217178566681456,8.727999687194824,PPP1R21,915499,definitive,5,1,nearest_tss,,,,Educational attainment,rs17038608,5e-18,10625,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PPP1R21,24.0,0.6067915677825171,True,0.292430459369388,0.6097099349203973,0.08450100000000005,0.19896184495013575,0.0,0.6067915677825171,0.0,0.052637482686489837,0.04267969544442781,0.01859022000000001,0.04377160588902986,0.0,0.07888290381172722,0.0,0.23656190783167474
293,HAR_998,HARsv2_0943,chr15,95740601,95740849,248,1.9451148206866444,6.809999942779541,NR2F2,590783,definitive,5,1,nearest_tss,,,,Educational attainment (MTAG),rs2584240,3e-08,16691,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,NR2F2,8.0,0.4846325463187138,False,0.16799884516233057,0.5879429774350823,0.40921700000000005,0.05000607959562745,0.0,0.4846325463187138,0.0,0.0302397921292195,0.04115600842045576,0.09002774000000001,0.01100133751103804,0.0,0.06300223102143279,0.0,0.23542710908214612
294,HAR_2472,HARsv2_2348,chr5,146306222,146306350,128,3.8731402649598965,8.829000473022461,PPP2R2B,749788,limited,2,1,nearest_tss,,,,Educational attainment (years of education),rs35192107,4e-08,19757,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PPP2R2B,12.0,0.6546613590115885,True,0.5225750227805449,0.4536128966560373,0.0750636,0.031029919572374,0.0,0.6546613590115885,0.0,0.09406350410049807,0.031752902765922617,0.016513991999999998,0.00682658230592228,0.0,0.0851059766715065,0.0,0.23426295784384948
295,HAR_456,HARsv2_0431,chr11,114115258,114115973,715,1.700481361128675,8.855999946594238,ZBTB16,55017,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs238899,3e-10,4023,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,ZBTB16,37.0,0.4419001079516259,False,0.12300919149088696,0.8036886565264484,0.2834949,0.15980914195179652,0.0,0.4419001079516259,0.0,0.022141654468359653,0.056258205956851395,0.062368877999999996,0.035158011229395235,0.0,0.057447014033711365,0.0,0.23337376368831764
296,HAR_489,HARsv2_0462,chr11,131395595,131395742,147,4.442071845980824,8.89900016784668,ADAMTS15,946622,moderate,3,1,nearest_tss,,,,Educational attainment,rs1448355,3e-15,21050,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ADAMTS15,37.0,0.5443625617085354,False,0.627205169609716,0.481678284626352,0.026689000000000018,0.045892296835085875,0.0,0.5443625617085354,0.0,0.11289693052974886,0.03371747992384464,0.005871580000000004,0.010096305303718892,0.0,0.0707671330221096,0.0,0.233349428779422
297,HAR_1958,HARsv2_1859,chr3,79399604,79399792,188,1.0730802596585176,4.699999809265137,ROBO1,380145,moderate,3,1,nearest_tss,,,,Cognitive function (processing speed) x major depressive disorder interaction (2df),rs114216628,1e-08,262,"information processing speed, cognitive function measurement, major depressive disorder",Genome-wide interaction study with major depression identifies novel variants associated with cognitive function.,34782712,False,,ROBO1,13.0,0.7010649841037639,True,0.00762612688791939,0.531627112209135,0.3099275,0.1583232,0.0,0.7010649841037639,0.0,0.0013727028398254901,0.03721389785463946,0.06818405000000001,0.034831104,0.0,0.09113844793348931,0.0,0.23274020262795425
298,HAR_2265,HARsv2_2151,chr4,151987085,151987265,180,1.8219440422806084,6.355000019073486,FBXW7,547769,moderate,3,1,nearest_tss,,,,Educational attainment,rs360931,7e-09,106,educational attainment,Genetic Risk for Smoking: Disentangling Interplay Between Genes and Socioeconomic Status.,34855049,False,,FBXW7,21.0,0.6436759359723231,True,0.14534695333632067,0.522792841986301,0.22611550000000002,0.16240650351350805,0.0,0.6436759359723231,0.0,0.02616245160053772,0.03659549893904108,0.049745410000000004,0.03572943077297177,0.0,0.083677871676402,0.0,0.23191066298895258
299,HAR_459,HARsv2_0434,chr11,114928473,114928663,190,4.235245141894456,8.902999877929688,ZBTB16,868232,limited,2,1,nearest_tss,,,,Educational attainment,rs2514455,3e-08,9079,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ZBTB16,37.0,0.4419001079516259,False,0.589168419429813,0.5337772442703982,0.0395304,0.0958174020028866,0.0,0.4419001079516259,0.0,0.10605031549736633,0.037364407098927875,0.008696688,0.021079828440635055,0.0,0.057447014033711365,0.0,0.23063825307064062
300,HAR_600,HARsv2_0566,chr12,107963681,107963876,195,3.32442796284257,8.887999534606934,FICD,551401,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs6539398,2e-08,3756,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,FICD,25.0,0.43928615061766774,False,0.42166333031572384,0.5390555912001332,0.1345797,0.1308455350176915,0.0,0.43928615061766774,0.0,0.07589939945683029,0.03773389138400933,0.029607533999999998,0.02878601770389213,0.0,0.05710719958029681,0.0,0.22913404212502855
301,HAR_508,HARsv2_0481,chr12,12582992,12583305,313,2.636209524119176,8.76200008392334,LRP6,315948,limited,2,1,nearest_tss,,,,Educational attainment,rs1986164,1e-08,10727,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LRP6,9.0,0.5013252640525797,False,0.2950955694525371,0.6353192131215688,0.2052156,0.0913472,0.0,0.5013252640525797,0.0,0.05311720250145668,0.04447234491850982,0.045147432,0.020096384000000002,0.0,0.06517228432683536,0.0,0.22800564774680185
302,HAR_1177,HARsv2_1116,chr17,48332561,48332767,206,2.0301865779761243,8.89799976348877,HOXB1,198245,strong,4,1,nearest_tss,,,,Genetic generalized epilepsy,rs16955463,2e-09,10426,idiopathic generalized epilepsy,"GWAS meta-analysis of over 29,000 people with epilepsy identifies 26 risk loci and subtype-specific genetic architecture.",37653029,False,,HOXB1,35.0,0.013741257083223301,False,0.1836440839803994,0.5502090676418214,0.60131625,0.1014230310745545,0.0,0.013741257083223301,0.0,0.03305593511647189,0.03851463473492751,0.132289575,0.02231306683640199,0.0,0.0017863634208190292,0.0,0.22795957510862042
303,HAR_1082,HARsv2_1025,chr16,64313103,64313234,131,2.4076886761600678,8.805000305175781,CDH11,808830,definitive,5,2,nearest_tss,,,,Schizophrenia,rs12920359,8e-09,12212,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,CDH11,21.0,0.6670503438066382,True,0.25306912783264635,0.45830875081538136,0.19116999999999995,0.08283462819707761,0.0,0.6670503438066382,0.0,0.04555244300987634,0.0320816125570767,0.04205739999999999,0.018223618203357075,0.0,0.08671654469486297,0.0,0.2246316184651731
304,HAR_1304,HARsv2_1239,chr18,52614552,52614570,18,1.5870555284846988,3.6489999294281006,DCC,274356,strong,4,1,nearest_tss,,,,Educational attainment (years of education),rs34481890,9e-10,23947,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,DCC,12.0,0.615304166928372,True,0.10214945735121425,0.06237745720532848,0.544233,0.007620146110048321,0.0,0.615304166928372,0.0,0.018386902323218563,0.004366422004372994,0.11973125999999999,0.0016764321442106305,0.0,0.07998954170068837,0.0,0.22415055817249052
305,HAR_1736,HARsv2_1648,chr20,21147002,21147034,32,2.523968745023012,5.835000038146973,PAX1,558627,strong,4,2,nearest_tss,,,,Attention deficit hyperactivity disorder or autism spectrum disorder (pleiotropy),rs6047269,2e-08,5964,"attention deficit-hyperactivity disorder, autism spectrum disorder",Polygenic profiles define aspects of clinical heterogeneity in attention deficit hyperactivity disorder.,38036780,False,,PAX1,35.0,0.4909634320415578,False,0.2744537742194822,0.17514335003955242,0.33102975,0.11724607440203236,0.0,0.4909634320415578,0.0,0.049401679359506796,0.01226003450276867,0.072826545,0.02579413636844712,0.0,0.06382524616540251,0.0,0.2241076413961251
306,HAR_853,HARsv2_0803,chr14,77899022,77899172,150,2.6629631384681254,8.902999877929688,SLIRP,190936,limited,2,1,nearest_tss,,,,Response to paliperidone in schizophrenia (CGI-S score),rs56374507,3e-08,15019,"trait in response to paliperidone, schizophrenia symptom severity measurement",Genome-wide association study of paliperidone efficacy.,27846195,False,,SLIRP,19.0,0.5267560519227014,True,0.3000157297862603,0.48577729829418964,0.2427192,0.06006868220531444,0.0,0.5267560519227014,0.0,0.05400283136152685,0.03400441088059328,0.053398224,0.013215110085169176,0.0,0.06847828674995118,0.0,0.2230988630772405
307,HAR_1941,HARsv2_1842,chr3,70505723,70506273,550,1.869764472839029,8.61400032043457,MITF,742220,definitive,5,3,nearest_tss,,,,Educational attainment,rs62256287,4e-20,11227,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MITF,25.0,0.2955803019265529,False,0.15414143555118243,0.7501835249286583,0.25778,0.213734262191552,0.0,0.2955803019265529,0.0,0.027745458399212837,0.05251284674500608,0.0567116,0.04702153768214144,0.0,0.03842543925045187,0.0,0.22241688207681226
308,HAR_311,HARsv2_0294;ZOOHAR.81,chr10,101966894,101967007,113,2.5556333642152373,6.331999778747559,FBXW4,271724,limited,2,1,nearest_tss,,,,Intelligence,rs11191161,4e-09,123,intelligence,A General Cognitive Ability Factor for the UK Biobank.,36378351,False,,FBXW4,25.0,0.43921534132443124,False,0.28027709967001724,0.42836342845892617,0.21848279999999998,0.1671324428765874,0.0,0.43921534132443124,0.0,0.0504498779406031,0.029985439992124833,0.048066215999999995,0.03676913743284923,0.0,0.05709799437217606,0.0,0.2223686657377532
309,HAR_1628,HARsv2_1544,chr2,183554408,183554607,199,1.8572852686950523,7.129000186920166,NCKAP1,515951,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs56306056,9e-13,2526,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,NCKAP1,12.0,0.5906740522896131,True,0.15184643030722594,0.5431822095250471,0.14521469999999997,0.2165730830742885,0.0,0.5906740522896131,0.0,0.02733235745530067,0.038022754666753304,0.031947234,0.04764607827634347,0.0,0.07678762679764971,0.0,0.22173605119604717
310,HAR_1242,HARsv2_1180,chr18,28731697,28731721,24,1.2051666512464483,4.048999786376953,CDH2,624812,strong,4,1,plac_linked,CDH2,distal,False,Depressive symptoms,rs12960889,3e-09,657,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,CDH2,9.0,0.583890898238373,False,0.03191765684865854,0.11843410836130373,0.43139099999999997,0.1659779498370874,0.0,0.583890898238373,0.0,0.005745178232758537,0.008290387585291261,0.09490602,0.03651514896415923,0.0,0.0759058167709885,0.0,0.2213625515531975
311,HAR_3087,HARsv2_2944,chr9,13755621,13756163,542,3.7184617754847413,8.902999877929688,MPDZ,475929,limited,2,1,nearest_tss,,,,Personality traits or cognitive traits (multivariate analysis),rs10756503,1e-08,22520,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,MPDZ,9.0,0.3170863394719264,False,0.49412866190871885,0.7471961128519841,0.15722129999999998,0.015871999999999994,0.0,0.3170863394719264,0.0,0.08894315914356939,0.05230372789963889,0.034588685999999993,0.0034918399999999987,0.0,0.04122122413135043,0.0,0.22054863717455872
312,HAR_954,HARsv2_0900,chr15,61524562,61524861,299,1.610303498290079,8.678999900817871,RORA,897032,strong,4,1,plac_linked,RORA,distal,False,Personality traits or cognitive traits (multivariate analysis),rs7176916,2e-10,827,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,RORA,12.0,0.5001862765034849,True,0.10642490729170119,0.6260027800028158,0.22722599999999996,0.18756256153185166,0.0,0.5001862765034849,0.0,0.019156483312506214,0.043820194600197114,0.04998971999999999,0.041263763537007364,0.0,0.06502421594545305,0.0,0.21925437739516374
313,HAR_1018,HARsv2_0963,chr16,6048588,6048705,117,1.791220481339383,6.876999855041504,RBFOX1,348051,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs4786809,9e-09,12548,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,RBFOX1,12.0,0.7866334330472925,True,0.13969669450093156,0.43540759753462654,0.1955847,0.08014861781796921,0.0,0.7866334330472925,0.0,0.02514540501016768,0.030478531827423862,0.043028634,0.017632695919953225,0.0,0.10226234629614803,0.0,0.2185476130536928
314,HAR_2478,HARsv2_2354,chr5,154260748,154260803,55,2.1618545575575396,5.921000003814697,GEMIN5,677411,strong,4,1,nearest_tss,,,,Autism spectrum disorder or schizophrenia,rs2434529,3e-09,262,"schizophrenia, autism spectrum disorder","Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.",28540026,False,,GEMIN5,9.0,0.5394336338305348,False,0.20785866530418953,0.2831654007758291,0.24194175,0.168671179520596,0.0,0.5394336338305348,0.0,0.03741455975475411,0.019821578054308037,0.053227185,0.03710765949453112,0.0,0.07012637239796952,0.0,0.21769735470156282
315,HAR_2619,HARsv2_2493,chr6,91461388,91461796,408,3.174724869799586,8.894000053405762,MAP3K7,874316,strong,4,1,nearest_tss,,,,Educational attainment (years of education),rs9353834,1e-10,23748,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,MAP3K7,12.0,0.5667738048596138,True,0.3941319765846461,0.6893098339732779,0.09426300000000001,0.010016000000000004,0.0,0.5667738048596138,0.0,0.07094375578523629,0.04825168837812946,0.020737860000000004,0.002203520000000001,0.0,0.0736805946317498,0.0,0.21581741879511557
316,HAR_1027,HARsv2_0972,chr16,7309837,7309978,141,2.188459904033739,8.347999572753906,RBFOX1,913082,limited,2,1,nearest_tss,,,,Obesity class II and Attention deficit hyperactivity disorder or Major depressive disorder or Schizophrenia,rs6500945,4e-10,3535,"attention deficit-hyperactivity disorder, major depressive episode, obesity disorder, schizophrenia",Shared genetics between classes of obesity and psychiatric disorders: A large-scale genome-wide cross-trait analysis.,36137488,False,,RBFOX1,12.0,0.7866334330472925,True,0.21275155823034844,0.4732249130700528,0.026075400000000016,0.16138142582891624,0.0,0.7866334330472925,0.0,0.03829528048146272,0.0331257439149037,0.005736588000000003,0.035503913682361575,0.0,0.10226234629614803,0.0,0.214923872374876
317,HAR_1924,ZOOHAR.135,chr3,66839522,66839582,60,2.4215833354275675,6.177000045776367,SLC25A26,618781,definitive,5,1,nearest_tss,,,,Educational attainment,rs12496649,2e-10,16120,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SLC25A26,25.0,0.36679891990540203,False,0.2556244443026708,0.30063421634345056,0.381219,0.06890148291080307,0.0,0.36679891990540203,0.0,0.04601239997448074,0.02104439514404154,0.08386818,0.015158326240376677,0.0,0.047683859587702264,0.0,0.2137671609466012
318,HAR_1443,HARsv2_1372,chr2,56262963,56263161,198,1.4014065484391816,6.309000015258789,PNPT1,569119,definitive,5,2,nearest_tss,,,,Personality traits or cognitive traits (multivariate analysis),rs2869529,2e-08,17939,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,PNPT1,25.0,0.448835020187986,False,0.06800742571009537,0.5421583444252693,0.43088099999999996,0.043489941760493304,0.0,0.448835020187986,0.0,0.012241336627817167,0.03795108410976886,0.09479381999999999,0.009567787187308528,0.0,0.05834855262443818,0.0,0.2129025805493327
319,HAR_2920,HARsv2_2785,chr8,34281726,34282115,389,2.177531930694742,8.737000465393066,TTI2,768591,strong,4,1,nearest_tss,,,,Bipolar disorder,rs2953928,6e-09,12860,bipolar disorder,"Genome-wide association study of more than 40,000 bipolar disorder cases provides new insights into the underlying biology.",34002096,False,,TTI2,9.0,0.5510801558803594,False,0.21074183422636056,0.6795934777512919,0.17355674999999998,0.07985059505627405,0.0,0.5510801558803594,0.0,0.0379335301607449,0.04757154344259044,0.038182484999999995,0.017567130912380293,0.0,0.07164042026444672,0.0,0.21289510978016235
320,HAR_1088,HARsv2_1031,chr16,65821246,65821448,202,1.137751381273664,6.547999858856201,CDH11,699183,definitive,5,2,nearest_tss,,,,Educational attainment (MTAG),rs27336,2e-08,11533,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,CDH11,21.0,0.6670503438066382,True,0.01951955867466886,0.5462233673354152,0.300817,0.08294562323871453,0.0,0.6670503438066382,0.0,0.003513520561440394,0.03823563571347907,0.06617974,0.018248037112517195,0.0,0.08671654469486297,0.0,0.21289347808229964
321,HAR_478,HARsv2_0451,chr11,121930498,121930701,203,2.402659214741594,8.770999908447266,SC5D,637680,definitive,5,1,nearest_tss,,,,Educational attainment,rs1375013,3e-16,7460,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SC5D,,0.0,False,0.2521441777960493,0.5472271072408593,0.36232,0.21781703455377371,0.0,0.0,0.0,0.045385952003288876,0.038305897506860156,0.0797104,0.047919747601830216,0.0,0.0,0.0,0.21132199711197924
